	Row.names	Symbol	Gene.name	padj	log2FoldChange
35	ENSG00000153485	TMEM251	transmembrane protein 251	3.79264783961196e-17	2.16190301821053
36	ENSG00000166473	PKD1L2	polycystin 1 like 2 (gene/pseudogene)	7.8559123391689e-13	2.13837755938882
37	ENSG00000162066	AMDHD2	amidohydrolase domain containing 2	2.13408956991401e-27	2.13420179330383
38	ENSG00000143387	CTSK	cathepsin K	4.70168491268111e-45	2.12164003670432
39	ENSG00000166963	MAP1A	microtubule associated protein 1A	2.6446470909387e-17	2.10536591611781
40	ENSG00000023902	PLEKHO1	pleckstrin homology domain containing O1	1.55166369975452e-34	2.10372804327644
41	ENSG00000163794	UCN	urocortin	1.08991973181764e-08	2.10295004669607
42	ENSG00000203837	PNLIPRP3	pancreatic lipase related protein 3	7.75047063934585e-13	2.09715356436281
43	ENSG00000283646	LINC02009	long intergenic non-protein coding RNA 2009	2.30762155251129e-19	2.08692490929511
44	ENSG00000092068	SLC7A8	solute carrier family 7 member 8	1.55401372962618e-16	2.08691368854086
45	ENSG00000113552	GNPDA1	glucosamine-6-phosphate deaminase 1	1.29701669198011e-59	2.07000047966938
46	ENSG00000157873	TNFRSF14	TNF receptor superfamily member 14	1.72457088763051e-36	2.06215653068293
47	ENSG00000172548	NIPAL4	NIPA like domain containing 4	4.29872018817634e-32	2.0505524936582
48	ENSG00000108821	COL1A1	collagen type I alpha 1 chain	1.38763620528184e-11	2.04916064911748
49	ENSG00000167994	RAB3IL1	RAB3A interacting protein like 1	1.87521962600726e-14	2.04799793113738
50	ENSG00000243742	RPLP0P2	ribosomal protein lateral stalk subunit P0 pseudogene 2	1.30868193427093e-06	2.03824531672437
51	ENSG00000125845	BMP2	bone morphogenetic protein 2	1.69585542937771e-33	2.03644078952738
52	ENSG00000261645	DISC1FP1	DISC1 fusion partner 1	4.89993373444034e-07	2.03098982940014
53	ENSG00000078804	TP53INP2	tumor protein p53 inducible nuclear protein 2	5.46830522402098e-11	2.02771713592121
54	ENSG00000025039	RRAGD	Ras related GTP binding D	6.74364223363536e-24	2.01561569087334
55	ENSG00000095397	WHRN	whirlin	7.88782897812653e-51	2.0096362196849
56	ENSG00000166922	SCG5	secretogranin V	2.63347651697694e-07	1.99726058367535
57	ENSG00000086696	HSD17B2	hydroxysteroid 17-beta dehydrogenase 2	7.98296950875989e-22	1.97037151280452
58	ENSG00000114796	KLHL24	kelch like family member 24	6.99372530488041e-11	1.96424997550326
59	ENSG00000198715	GLMP	glycosylated lysosomal membrane protein	7.08152925317004e-36	1.95949340031884
60	ENSG00000176170	SPHK1	sphingosine kinase 1	7.12200987306212e-30	1.93380847065352
61	ENSG00000111412	SPRING1	SREBF pathway regulator in golgi 1	2.33620178008331e-35	1.93274587778539
62	ENSG00000123358	NR4A1	nuclear receptor subfamily 4 group A member 1	8.65968196401687e-07	1.92824272263283
63	ENSG00000232533	NA	NA	1.2937499005075e-16	1.91575257275624
64	ENSG00000139874	SSTR1	somatostatin receptor 1	6.3524253020482e-07	1.91069168763315
65	ENSG00000079263	SP140	SP140 nuclear body protein	1.42139652351418e-10	1.90265266830186
66	ENSG00000103249	CLCN7	chloride voltage-gated channel 7	3.79065030130404e-34	1.88607047950623
67	ENSG00000073849	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1	8.58358575722636e-26	1.88582894593709
68	ENSG00000175130	MARCKSL1	MARCKS like 1	6.28830866478886e-16	1.88295814441555
69	ENSG00000172137	CALB2	calbindin 2	2.2805041912296e-11	1.88126708703525
70	ENSG00000174705	SH3PXD2B	SH3 and PX domains 2B	3.82817678445096e-17	1.87846515075669
71	ENSG00000170425	ADORA2B	adenosine A2b receptor	6.27343102673811e-42	1.87288652486688
72	ENSG00000186409	CCDC30	coiled-coil domain containing 30	9.06820078400607e-09	1.87160945354243
73	ENSG00000177234	LINC01561	long intergenic non-protein coding RNA 1561	3.20353443822337e-10	1.81951287540079
74	ENSG00000136235	GPNMB	glycoprotein nmb	7.21751213443514e-52	1.8120339100726
75	ENSG00000137331	IER3	immediate early response 3	2.28127292905159e-35	1.81089313796575
76	ENSG00000139266	MARCHF9	membrane associated ring-CH-type finger 9	1.02944698135618e-23	1.80455326801512
77	ENSG00000166046	TCP11L2	t-complex 11 like 2	1.4607029061891e-07	1.79896872189365
78	ENSG00000187193	MT1X	metallothionein 1X	8.3875521087242e-10	1.79109888162221
79	ENSG00000186951	PPARA	peroxisome proliferator activated receptor alpha	2.36550676769614e-18	1.7839288308295
80	ENSG00000103042	SLC38A7	solute carrier family 38 member 7	1.43766620669668e-19	1.78095246593089
81	ENSG00000167716	WDR81	WD repeat domain 81	1.49611621137846e-40	1.76384947330258
82	ENSG00000232098	NA	NA	1.13832975145908e-12	1.75422130675848
83	ENSG00000166900	STX3	syntaxin 3	8.88215403778585e-38	1.7532478627766
84	ENSG00000138061	CYP1B1	cytochrome P450 family 1 subfamily B member 1	5.81184682351014e-14	1.73885395345614
85	ENSG00000156510	HKDC1	hexokinase domain containing 1	8.15001635207932e-26	1.73202541728796
86	ENSG00000235027	NA	NA	2.5770549198964e-08	1.72925470851078
87	ENSG00000174327	SLC16A13	solute carrier family 16 member 13	8.26859803223772e-08	1.72820809745104
88	ENSG00000236453	NA	NA	9.34171222582584e-07	1.70945995941639
89	ENSG00000103855	CD276	CD276 molecule	8.86421245347992e-31	1.70762972576541
90	ENSG00000141965	FEM1A	fem-1 homolog A	4.40980768422624e-09	1.69402819070921
91	ENSG00000103043	VAC14	VAC14 component of PIKFYVE complex	7.60777845329019e-37	1.68107657655992
92	ENSG00000225190	PLEKHM1	pleckstrin homology and RUN domain containing M1	5.48653427030262e-34	1.67670445071112
93	ENSG00000146386	ABRACL	ABRA C-terminal like	1.90235479594588e-19	1.65888690507763
94	ENSG00000184602	SNN	stannin	6.43481543803907e-17	1.65833749121085
95	ENSG00000110203	FOLR3	folate receptor gamma	1.43941101971061e-16	1.65727010544482
96	ENSG00000184371	CSF1	colony stimulating factor 1	1.87632222255954e-20	1.65492024257187
97	ENSG00000155085	AK9	adenylate kinase 9	1.19362269998726e-07	1.64100496167709
98	ENSG00000183696	UPP1	uridine phosphorylase 1	4.17918543770818e-19	1.62897289713669
99	ENSG00000130821	SLC6A8	solute carrier family 6 member 8	1.24978121293206e-44	1.62433525741886
100	ENSG00000174804	FZD4	frizzled class receptor 4	1.45215379525887e-16	1.60288989002812
101	ENSG00000141504	SAT2	spermidine/spermine N1-acetyltransferase family member 2	2.6900239185718e-19	1.59980195001963
102	ENSG00000095739	BAMBI	BMP and activin membrane bound inhibitor	1.69295915633108e-22	1.59798002533422
103	ENSG00000135931	ARMC9	armadillo repeat containing 9	1.56453613091954e-15	1.59680453519044
104	ENSG00000172840	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2	3.11197003821444e-21	1.59383539297554
105	ENSG00000180573	H2AC6	H2A clustered histone 6	3.89801439306601e-12	1.59094330089549
106	ENSG00000129946	SHC2	SHC adaptor protein 2	3.25799088097324e-10	1.59036988512019
107	ENSG00000135919	SERPINE2	serpin family E member 2	5.18268482588239e-50	1.58766324843864
108	ENSG00000107242	PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta	3.45329624530263e-07	1.55931498256712
109	ENSG00000137193	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	2.12308056011031e-12	1.55444363096071
110	ENSG00000146242	TPBG	trophoblast glycoprotein	1.12738581172918e-15	1.55190448235412
111	ENSG00000121966	CXCR4	C-X-C motif chemokine receptor 4	3.3785166912891e-23	1.54676033410132
112	ENSG00000100344	PNPLA3	patatin like phospholipase domain containing 3	5.76702288565358e-18	1.54088249496319
113	ENSG00000181218	H2AW	H2A.W histone	1.48178229983844e-06	1.53338160064195
114	ENSG00000155252	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha	1.67849762502826e-34	1.529253462985
115	ENSG00000110721	CHKA	choline kinase alpha	2.84397303630391e-20	1.52788477336422
116	ENSG00000183688	RFLNB	refilin B	3.64316042136165e-21	1.5207648488097
117	ENSG00000141458	NPC1	NPC intracellular cholesterol transporter 1	9.34458181291473e-28	1.52039534179937
118	ENSG00000104549	SQLE	squalene epoxidase	6.50946130551585e-32	1.50037816661268
119	ENSG00000106266	SNX8	sorting nexin 8	3.91056216271611e-21	1.49775414017594
120	ENSG00000121104	FAM117A	family with sequence similarity 117 member A	1.20427575705739e-06	1.48869904830803
121	ENSG00000128524	ATP6V1F	ATPase H+ transporting V1 subunit F	1.49445552822719e-15	1.48603422886666
122	ENSG00000101670	LIPG	lipase G, endothelial type	3.41344264241045e-12	1.48585976692591
123	ENSG00000130758	MAP3K10	mitogen-activated protein kinase kinase kinase 10	2.72117336516699e-11	1.47612776638076
124	ENSG00000165312	OTUD1	OTU deubiquitinase 1	9.7817666108916e-13	1.47508071485579
125	ENSG00000153714	LURAP1L	leucine rich adaptor protein 1 like	2.01178714183706e-11	1.4662170820378
126	ENSG00000123836	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	6.73646738266065e-22	1.4645415373732
127	ENSG00000143479	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3	1.41794765755583e-24	1.46226911309211
128	ENSG00000137819	PAQR5	progestin and adipoQ receptor family member 5	3.36054937404639e-14	1.45741629609342
129	ENSG00000030582	GRN	granulin precursor	1.82592919623083e-25	1.45540125289243
130	ENSG00000196372	ASB13	ankyrin repeat and SOCS box containing 13	1.97222756666002e-11	1.45456584654733
131	ENSG00000130159	ECSIT	ECSIT signaling integrator	4.23164439337484e-13	1.44219147205265
132	ENSG00000197530	MIB2	mindbomb E3 ubiquitin protein ligase 2	1.21596507730979e-18	1.44107495069614
133	ENSG00000135211	TMEM60	transmembrane protein 60	9.34915092659006e-07	1.44079468722911
134	ENSG00000165782	PIP4P1	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1	3.06766811461894e-24	1.43524099572901
135	ENSG00000119899	SLC17A5	solute carrier family 17 member 5	3.30994128289852e-15	1.43512945010431
136	ENSG00000127399	LRRC61	leucine rich repeat containing 61	8.51859467826873e-17	1.4327317731528
137	ENSG00000163686	ABHD6	abhydrolase domain containing 6, acylglycerol lipase	3.11672286384352e-13	1.43160941895584
138	ENSG00000173621	LRFN4	leucine rich repeat and fibronectin type III domain containing 4	9.08630534437094e-25	1.4302203729879
139	ENSG00000128309	MPST	mercaptopyruvate sulfurtransferase	1.08474532315093e-17	1.42675369693566
140	ENSG00000125538	IL1B	interleukin 1 beta	1.77428569269889e-08	1.42325191226337
141	ENSG00000090661	CERS4	ceramide synthase 4	9.21626951497277e-09	1.41182997697244
142	ENSG00000178301	AQP11	aquaporin 11	1.14619628971108e-11	1.41089933173948
143	ENSG00000116954	RRAGC	Ras related GTP binding C	2.84953123611542e-14	1.40496658327612
144	ENSG00000072041	SLC6A15	solute carrier family 6 member 15	5.21634515973436e-19	1.40448387119685
145	ENSG00000100350	FOXRED2	FAD dependent oxidoreductase domain containing 2	9.68238508542295e-17	1.40438531106771
146	ENSG00000099290	WASHC2A	WASH complex subunit 2A	5.70177671737365e-22	1.40254945273278
147	ENSG00000169710	FASN	fatty acid synthase	3.06654506494684e-34	1.4020071463187
148	ENSG00000198816	ZNF358	zinc finger protein 358	1.91195171340811e-12	1.40101156874304
149	ENSG00000109099	PMP22	peripheral myelin protein 22	4.79014494094492e-26	1.40058205671876
150	ENSG00000226950	DANCR	differentiation antagonizing non-protein coding RNA	1.38070598389435e-17	1.39829701382867
151	ENSG00000274070	CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2	2.50116336481466e-08	1.39762388226011
152	ENSG00000168140	VASN	vasorin	1.52656876270351e-11	1.39513685233996
153	ENSG00000130312	MRPL34	mitochondrial ribosomal protein L34	6.88113833411463e-27	1.39310961664008
154	ENSG00000173511	VEGFB	vascular endothelial growth factor B	2.8532195705944e-13	1.3893852155364
155	ENSG00000130517	PGPEP1	pyroglutamyl-peptidase I	2.44402098766846e-21	1.38682197095971
156	ENSG00000177426	TGIF1	TGFB induced factor homeobox 1	1.38546669617122e-22	1.38528030164762
157	ENSG00000125637	PSD4	pleckstrin and Sec7 domain containing 4	2.53728475682894e-15	1.38346609555292
158	ENSG00000118960	HS1BP3	HCLS1 binding protein 3	1.06631878684189e-08	1.38214022891098
159	ENSG00000184486	POU3F2	POU class 3 homeobox 2	1.41006487252792e-07	1.38024296068786
160	ENSG00000128596	CCDC136	coiled-coil domain containing 136	1.16613270740401e-06	1.37478586843429
161	ENSG00000112972	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1	1.26224296303923e-09	1.37352135933579
162	ENSG00000148842	CNNM2	cyclin and CBS domain divalent metal cation transport mediator 2	7.05604205889437e-08	1.36796778012697
163	ENSG00000150967	ABCB9	ATP binding cassette subfamily B member 9	1.28135946373365e-12	1.36693698320291
164	ENSG00000131652	THOC6	THO complex 6	3.44977003072422e-15	1.36447075237726
165	ENSG00000123136	DDX39A	DExD-box helicase 39A	3.55113856898493e-20	1.36129433606893
166	ENSG00000151623	NR3C2	nuclear receptor subfamily 3 group C member 2	3.28819658699071e-11	1.36022222803129
167	ENSG00000087076	HSD17B14	hydroxysteroid 17-beta dehydrogenase 14	2.30562930247994e-16	1.35580649940513
168	ENSG00000040487	SLC66A1	solute carrier family 66 member 1	1.19024942610988e-18	1.35397250031104
169	ENSG00000077585	GPR137B	G protein-coupled receptor 137B	4.56705637535062e-11	1.35291049614853
170	ENSG00000104142	VPS18	VPS18 core subunit of CORVET and HOPS complexes	1.87627598260023e-15	1.35143090169261
171	ENSG00000118508	RAB32	RAB32, member RAS oncogene family	9.85606284163813e-18	1.34166037539735
172	ENSG00000076716	GPC4	glypican 4	5.33229628624606e-14	1.34057091054463
173	ENSG00000006704	GTF2IRD1	GTF2I repeat domain containing 1	5.92006896820633e-28	1.33883368317507
174	ENSG00000172216	CEBPB	CCAAT enhancer binding protein beta	2.8067823137482e-11	1.31917703753527
175	ENSG00000117280	RAB29	RAB29, member RAS oncogene family	2.32155175543864e-21	1.31867551863179
176	ENSG00000095209	TMEM38B	transmembrane protein 38B	2.64760798391559e-16	1.31467942837097
177	ENSG00000147383	NSDHL	NAD(P) dependent steroid dehydrogenase-like	3.99152889288805e-12	1.30725852489972
178	ENSG00000140948	ZCCHC14	zinc finger CCHC-type containing 14	1.86998998609218e-21	1.30503834836188
179	ENSG00000110046	ATG2A	autophagy related 2A	1.64395796507007e-24	1.30497499891272
180	ENSG00000143842	SOX13	SRY-box transcription factor 13	3.11491212836288e-14	1.30429233768348
181	ENSG00000130164	LDLR	low density lipoprotein receptor	6.3795353375901e-13	1.30131612787209
182	ENSG00000112290	WASF1	WASP family member 1	3.63172295555072e-11	1.2935093063562
183	ENSG00000173153	ESRRA	estrogen related receptor alpha	1.57475463916284e-31	1.29249345415489
184	ENSG00000167106	FAM102A	family with sequence similarity 102 member A	1.53899598776955e-24	1.29099099206645
185	ENSG00000225138	NA	NA	4.63742088426882e-09	1.2903023560777
186	ENSG00000116786	PLEKHM2	pleckstrin homology and RUN domain containing M2	1.70085744840253e-25	1.29017124977161
187	ENSG00000108828	VAT1	vesicle amine transport 1	1.44031659672919e-19	1.28864302375046
188	ENSG00000181915	ADO	2-aminoethanethiol dioxygenase	1.20509908547154e-26	1.28415729845558
189	ENSG00000184897	H1-10	H1.10 linker histone	1.15382491368887e-22	1.27939732093932
190	ENSG00000164713	BRI3	brain protein I3	1.35227325861313e-16	1.277106987339
191	ENSG00000146122	DAAM2	dishevelled associated activator of morphogenesis 2	6.14544117442078e-08	1.27360495522927
192	ENSG00000087303	NID2	nidogen 2	3.08776955935361e-11	1.27302375162832
193	ENSG00000133216	EPHB2	EPH receptor B2	2.23492746100785e-07	1.27294596657294
194	ENSG00000286190	LOC728392	uncharacterized LOC728392	2.28129131597081e-07	1.27151609483297
195	ENSG00000088899	LZTS3	leucine zipper tumor suppressor family member 3	1.46261765862714e-07	1.26918987835096
196	ENSG00000156521	TYSND1	trypsin like peroxisomal matrix peptidase 1	2.15756806342898e-17	1.26237836198286
197	ENSG00000115963	RND3	Rho family GTPase 3	1.79740836051477e-22	1.25845047553778
198	ENSG00000011021	CLCN6	chloride voltage-gated channel 6	6.43643609245128e-12	1.25348657873337
199	ENSG00000180340	FZD2	frizzled class receptor 2	3.74429137757163e-15	1.25339329811609
200	ENSG00000173599	PC	pyruvate carboxylase	5.64828508024299e-07	1.2533172914755
201	ENSG00000171813	PWWP2B	PWWP domain containing 2B	5.4676246961869e-09	1.24768444232669
202	ENSG00000119431	HDHD3	haloacid dehalogenase like hydrolase domain containing 3	2.01147403851446e-09	1.246840242113
203	ENSG00000148841	ITPRIP	inositol 1,4,5-trisphosphate receptor interacting protein	3.95766249267787e-18	1.24663993421124
204	ENSG00000100139	MICALL1	MICAL like 1	1.97044355386904e-16	1.24332366813946
205	ENSG00000164051	CCDC51	coiled-coil domain containing 51	1.23190738702835e-10	1.24253321853013
206	ENSG00000105698	USF2	upstream transcription factor 2, c-fos interacting	7.47090222431787e-28	1.23652659248906
207	ENSG00000162545	CAMK2N1	calcium/calmodulin dependent protein kinase II inhibitor 1	2.59164071450077e-19	1.23575617693873
208	ENSG00000126947	ARMCX1	armadillo repeat containing X-linked 1	3.77606033998466e-12	1.23379045265494
209	ENSG00000087074	PPP1R15A	protein phosphatase 1 regulatory subunit 15A	1.5911590232889e-10	1.23369108738779
210	ENSG00000166340	TPP1	tripeptidyl peptidase 1	1.8939167047914e-22	1.23104607230603
211	ENSG00000133424	LARGE1	LARGE xylosyl- and glucuronyltransferase 1	4.6824149513855e-07	1.22986298952106
212	ENSG00000104825	NFKBIB	NFKB inhibitor beta	2.75942104067124e-10	1.22787225121708
213	ENSG00000198355	PIM3	Pim-3 proto-oncogene, serine/threonine kinase	2.19570773963892e-13	1.22695236002374
214	ENSG00000136295	TTYH3	tweety family member 3	3.32448696601112e-26	1.2259430849032
215	ENSG00000117479	SLC19A2	solute carrier family 19 member 2	2.70757129330958e-11	1.22227387019834
216	ENSG00000168890	TMEM150A	transmembrane protein 150A	6.01247655791332e-11	1.22186117181643
217	ENSG00000143344	RGL1	ral guanine nucleotide dissociation stimulator like 1	7.46502980975277e-13	1.21343150503002
218	ENSG00000177337	NA	NA	9.68225197216596e-07	1.21310515042463
219	ENSG00000168003	SLC3A2	solute carrier family 3 member 2	2.66825457937623e-09	1.20314949807544
220	ENSG00000111907	TPD52L1	TPD52 like 1	1.45148834932126e-09	1.2013696795734
221	ENSG00000130522	JUND	JunD proto-oncogene, AP-1 transcription factor subunit	1.86779799263011e-17	1.20116177883731
222	ENSG00000156381	ANKRD9	ankyrin repeat domain 9	9.54506054695478e-09	1.20107222047746
223	ENSG00000137273	FOXF2	forkhead box F2	9.6425209043971e-10	1.19855381032336
224	ENSG00000119862	LGALSL	galectin like	8.26729196313798e-09	1.1975728336189
225	ENSG00000196535	MYO18A	myosin XVIIIA	5.80428426526321e-23	1.19318302973724
226	ENSG00000132481	TRIM47	tripartite motif containing 47	1.91952134385886e-11	1.19216857091162
227	ENSG00000114423	CBLB	Cbl proto-oncogene B	2.87981129403596e-15	1.18828031293327
228	ENSG00000205336	ADGRG1	adhesion G protein-coupled receptor G1	7.16419812100669e-07	1.18749314693931
229	ENSG00000117410	ATP6V0B	ATPase H+ transporting V0 subunit b	3.85432828942427e-11	1.18672422062517
230	ENSG00000204054	NA	NA	8.29424896781774e-11	1.18657152751922
231	ENSG00000238227	TMEM250	transmembrane protein 250	8.88503750311075e-22	1.18378896104363
232	ENSG00000132694	ARHGEF11	Rho guanine nucleotide exchange factor 11	5.6256309589843e-16	1.18337214632342
233	ENSG00000052795	FNIP2	folliculin interacting protein 2	6.87649641980587e-15	1.18069663358714
234	ENSG00000154803	FLCN	folliculin	7.2483177210767e-08	1.17804091214509
235	ENSG00000064601	CTSA	cathepsin A	1.50894407439846e-16	1.17334624502837
236	ENSG00000114784	EIF1B	eukaryotic translation initiation factor 1B	4.88215209596515e-15	1.17208687190217
237	ENSG00000172661	WASHC2C	WASH complex subunit 2C	6.40525473092071e-10	1.16578697553627
238	ENSG00000132510	KDM6B	lysine demethylase 6B	1.35906718433485e-09	1.16345884715805
239	ENSG00000134508	CABLES1	Cdk5 and Abl enzyme substrate 1	6.48696881072281e-16	1.16087158166832
240	ENSG00000103174	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	4.91941707152076e-07	1.16033797412061
241	ENSG00000007376	RPUSD1	RNA pseudouridine synthase domain containing 1	1.11751029645204e-15	1.1544625982937
242	ENSG00000119986	AVPI1	arginine vasopressin induced 1	3.09596558756299e-09	1.15350800529061
243	ENSG00000168734	PKIG	cAMP-dependent protein kinase inhibitor gamma	7.34105179460218e-11	1.15180454547196
244	ENSG00000110911	SLC11A2	solute carrier family 11 member 2	2.29101174706425e-13	1.14905766777176
245	ENSG00000189410	SH2D5	SH2 domain containing 5	5.5666369852071e-15	1.14717772563613
246	ENSG00000078902	TOLLIP	toll interacting protein	3.57678715341787e-14	1.14104322932791
247	ENSG00000143772	ITPKB	inositol-trisphosphate 3-kinase B	8.7554848647746e-10	1.13293327699318
248	ENSG00000171451	DSEL	dermatan sulfate epimerase like	1.23372899898153e-06	1.13202897451788
249	ENSG00000108840	HDAC5	histone deacetylase 5	3.20721556425167e-09	1.12965200470292
250	ENSG00000126001	CEP250	centrosomal protein 250	2.03491058992078e-22	1.12758582147448
251	ENSG00000189060	H1-0	H1.0 linker histone	1.3643883971374e-11	1.12482135470398
252	ENSG00000182544	MFSD5	major facilitator superfamily domain containing 5	2.67961542457047e-15	1.11548840123409
253	ENSG00000128849	CGNL1	cingulin like 1	7.6933928191845e-11	1.11220607015693
254	ENSG00000204308	RNF5	ring finger protein 5	2.11421149184194e-07	1.11085051312406
255	ENSG00000170581	STAT2	signal transducer and activator of transcription 2	1.95640230490557e-09	1.10816732421154
256	ENSG00000197063	MAFG	MAF bZIP transcription factor G	1.00957641977382e-09	1.10665764783904
257	ENSG00000072840	EVC	EvC ciliary complex subunit 1	3.7950945433924e-13	1.10591116964832
258	ENSG00000090487	SPG21	SPG21 abhydrolase domain containing, maspardin	2.19699225322433e-14	1.10373107592434
259	ENSG00000172465	TCEAL1	transcription elongation factor A like 1	1.66451656574415e-09	1.10305724380844
260	ENSG00000226742	HSBP1L1	heat shock factor binding protein 1 like 1	5.559326121456e-10	1.10248914464429
261	ENSG00000197283	SYNGAP1	synaptic Ras GTPase activating protein 1	4.40016800759815e-13	1.10188901767577
262	ENSG00000115317	HTRA2	HtrA serine peptidase 2	4.01311211332102e-11	1.101366160308
263	ENSG00000129925	PGAP6	post-glycosylphosphatidylinositol attachment to proteins 6	2.02381601123973e-17	1.10134304620593
264	ENSG00000169992	NLGN2	neuroligin 2	2.46912102514036e-09	1.10031558449784
265	ENSG00000171421	MRPL36	mitochondrial ribosomal protein L36	1.29024151964605e-09	1.10012549018215
266	ENSG00000166889	PATL1	PAT1 homolog 1, processing body mRNA decay factor	1.09177213753335e-14	1.09897760791957
267	ENSG00000164442	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2	5.63872018355052e-20	1.09662633683382
268	ENSG00000134905	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial	9.26235782260751e-20	1.0961707571486
269	ENSG00000004975	DVL2	dishevelled segment polarity protein 2	2.81850483745321e-19	1.09490251109391
270	ENSG00000071655	MBD3	methyl-CpG binding domain protein 3	1.00006721181228e-14	1.08976874065389
271	ENSG00000079459	FDFT1	farnesyl-diphosphate farnesyltransferase 1	1.74969894188592e-07	1.08683359095764
272	ENSG00000177000	MTHFR	methylenetetrahydrofolate reductase	4.36251663870827e-08	1.08562871710064
273	ENSG00000104936	DMPK	DM1 protein kinase	4.80167265655876e-09	1.08510374651328
274	ENSG00000163870	TPRA1	transmembrane protein adipocyte associated 1	6.03808950279513e-17	1.08350402228352
275	ENSG00000108179	PPIF	peptidylprolyl isomerase F	4.28671191675892e-08	1.08027278402531
276	ENSG00000157227	MMP14	matrix metallopeptidase 14	9.2183384499744e-18	1.07754067227076
277	ENSG00000072121	ZFYVE26	zinc finger FYVE-type containing 26	3.15173414768197e-14	1.07568181486159
278	ENSG00000161013	MGAT4B	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B	1.79667404691316e-26	1.07240046299123
